MP_id,Formula,Ref_index (1),Ref_index (2),Ref_index (3),GGA direct band gap (eV),Effective_frequency (eV),Average_optical_gap (eV),effective_mass_valence,effective_mass_conduction,effective_mass_transition
mp-29831,TaCl5,1.65466323461906,1.68256467037674,1.68141362252124,2.8332,7.7453602387436,6.36896884044237,19.0145967333259,54.2757329070205,0.071015616110091
mp-540675,SeCl4,1.80342409321823,1.81094183230716,1.80290989514174,3.0845,8.36258784714111,6.3717042201812,14.0653308573674,19.1698276331409,0.123262108881739
mp-1056,Tb2O3,2.02170279220265,2.02170287134386,2.02170295790455,3.9271,14.3033955882579,9.82306518224447,4.50224053008826,0.486296280436338,2.27847118299025
mp-557259,MoF6,1.45957406458186,1.46292828600721,1.46360291404465,4.1644,8.82409797290879,8.45305943477828,44.5044144759776,31.9374540694144,0.053780880710337
mp-2833,IrS2,4.12369303294996,3.86893039094786,4.33868069463518,0.6196,9.01523641759018,3.58550893629961,2.00362083018448,1.47269489275415,1.17812370333904
mp-572670,B2S3,1.6921240705102,2.25957823055543,1.93270206705534,2.5298,10.6116898918507,7.48693218312686,70.9548326416367,2.5286097519334,0.409567704874644
mp-561384,ZrF4,1.70463043502103,1.71255203716559,1.71255203716559,4.8934,12.8970529303581,10.3698078303882,69.9050876091162,3.13225293343494,0.333564129847352
mp-2632,TlF3,1.9570315250399,2.00818857431268,1.93782347235242,1.2816,13.7062574952419,9.64278252095674,43.6955575500442,0.331399616682035,3.04039062068435
mp-571246,GeBr4,1.6114747252129,1.6114747252129,1.6114747252129,2.9647,8.57400260526136,7.33548497659006,38.5956216818691,2.14206666894208,0.492748552477966
mp-560553,IrF6,1.58337034518144,1.58670952918296,1.59243730802817,2.0862,12.5250349487765,5.75580910408654,32.4110232253593,10.5105659280756,0.125996055888859
mp-22691,InSe,2.82082517359726,2.8322750237221,2.50561976564681,0.5365,3.91922130303508,2.11135784493111,1.72630361665299,0.132574759114536,8.12218632775358
mp-2809,Sb2S3,3.73024727196469,3.52086178087127,2.70676854570168,1.3534,11.2334803010674,5.2110464612068,2.67758052432164,1.51246014978471,1.0346459393983
mp-570418,YbI2,1.89619491877813,1.89619507698971,1.72258119982775,4.2089,10.5869484128211,7.93011649415108,2.28133706367994,3.21601102510737,0.749283642853847
mp-569561,TeCl4,1.74067416537386,1.74150858740346,1.74222679924285,3.1474,8.74936364140713,6.90691551062116,14.5630749112444,12.2577428971723,0.15024790484654
mp-401,Sc2S3,2.83308871198909,2.82974204301381,2.84938226989641,0.7965,10.3664823321957,5.40609879738736,0.72539518422153,0.685558373066524,2.8372239114121
mp-23174,ReCl3,2.01758438980876,2.04010341404547,1.95662925205569,0.9959,7.57937166076754,5.2441300506728,92.3065366390969,71.6337472413537,0.024793369689897
mp-23265,GdCl3,1.95562023409454,1.95562010881459,2.08308537271039,2.0447,5.01500735866155,4.59748803526627,3.13778638205672,174.798950370371,0.324416868089161
mp-29109,SiI3,1.74567597222394,1.81061759629139,1.79963422950332,2.8504,7.94420436996282,6.11991926498022,9.94168388078386,10.9662857527467,0.191775159569666
mp-30954,GaI3,1.78513691631763,1.8794473123767,1.82670535938339,2.3835,9.01951693422139,6.78367177064743,7.17211755855047,13.0468434398536,0.216075727597708
mp-707219,K2Zr2ZnH12(OF2)6,1.46893380381827,1.47747930273151,1.48274117431196,5.1178,12.6220425413164,11.9454994350114,1989.22978265629,776.100203918127,0.001791200544796
mp-771957,Ta2PbO6,2.35740778398647,2.51725765467105,2.41448231511436,2.6067,14.7211755006135,8.66509223145224,2.14546147234194,1.83072688567639,1.0123313115903
mp-625873,Ba(HO2)2,1.72569321433446,1.73267438372015,1.72964587705114,2.9989,11.8591945315229,9.42742709380324,9.9953287756553,6.27385011599155,0.259438492167003
mp-778057,Na2SnO2,1.93484334766409,2.09162596321618,2.18756814979557,2.2963,14.0487100688899,9.44532668991817,1.83175955671147,0.748235426000334,1.8824009306576
mp-752443,Te(S2O7)2,1.66476652116746,1.59094202282799,1.69844781786194,3.3456,12.4644187371049,10.3888718394393,66.5079066417054,5.63521306266936,0.192491385838228
mp-774547,Er2GeO5,1.87588466862971,1.86035539077887,1.87610797397165,3.8701,14.2310875072587,10.4857956482315,21.3788827095113,0.461624762490207,2.21303673654178
mp-34291,Zr3InF15,1.66476113601922,1.664732035494,1.66468081024562,5.4053,13.1078246216752,10.8334282505252,27.8248434493939,30.7513741096691,0.06845797811498
mp-755357,NdAsO4,1.85197320174996,1.85443342830095,1.97658309463579,3.7405,14.345611357112,10.4480954615878,3.87276689870799,0.486033666419051,2.31568396304364
mp-30548,TlBF4,1.4923189571938,1.49188680535756,1.49733290887498,5.9271,14.4328545031764,13.4647542384857,6.29574117578487,0.84963422543951,1.33581460206622
mp-768241,Dy2Ge2O7,1.89930583108672,1.8675490328235,1.84518434580396,3.8505,14.8167657825465,10.9178977368042,8.929201673952,0.448056500434881,2.34385347614692
mp-754359,Y6TeO12,2.05591499094685,2.05591496419477,2.03342893900918,2.8582,14.6655217074344,9.95621391299248,6.4304123049287,0.959295399630264,1.19794279219679
mp-15577,Pr4Ga2O9,1.99647407947111,1.99928701791414,1.97717056421544,3.6092,14.9188133269172,10.3858494007247,12.479274693181,0.480654670432911,2.16062861422208
mp-13230,K3YF6,1.40579250246969,1.40367118300548,1.40018963715634,6.538,12.33874934849,12.4688636793045,43.2768314154187,0.594497341201907,1.70520036138625
mp-23068,NdBrO,2.10556224082785,2.10556224082785,1.9358788391839,4.4819,12.9542132686995,8.79224672304303,1.94033316655396,1.19080190726797,1.35514564645145
mp-28263,KH3O2,1.50601684917533,1.50000696331717,1.55043127870925,4.3984,14.015033011177,12.8190761726044,25.7055064514814,0.494653257245633,2.06052031503427
mp-768918,Ce(ClO4)4,1.49532755274555,1.55548034381666,1.59066851669353,1.4701,4.88305639697118,4.37154817604969,96.4819518765551,30144.6266456731,0.010397806176661
mp-770569,ZnCrO4,2.27417230437801,2.13729444157795,2.03791929428032,2.1082,11.2487042262318,7.32489723840016,1.68043767276798,3.56142518414764,0.875869532913167
mp-755323,DyClO,2.09238836022379,2.09238836022379,2.02413978519271,5.1688,14.6783311649645,9.87571467793691,1.74351504523888,0.612579726681441,2.20599455674083
mp-35249,Sm2Hf2O7,2.13252694473012,2.1325269236284,2.13252691190522,3.7274,14.6322551958817,9.59393600260834,1.57807264014345,0.665663833212583,2.1359441655867
mp-30026,Sr3Te4O11,2.06562071300614,1.93166432384097,1.91566907893822,3.2126,12.837152424872,9.01774110776193,19.4809405663456,3.95942049185317,0.303894436340232
mp-625801,Sr(H8O5)2,1.53716874155052,1.53716874155052,1.53318839351203,3.8483,14.4750586961607,13.068749483528,149.617599929704,3.61751588988354,0.283116492813459
mp-768863,PrAsO4,1.85022959656363,1.85022959656363,1.97642166553598,3.7129,14.2781208133123,10.4092873317685,3.84278896346135,0.495498771519596,2.27839614008175
mp-29877,K2ReH9,1.65520286672057,1.65520300869712,1.65213977616907,5.3027,12.5488997905139,10.4406912564317,66.5590877318322,4.03083510253239,0.263111793132438
mp-600071,SiO2,1.39221909195356,1.39511191307364,1.40194323708202,5.4993,12.525284114777,12.7412704590338,26.376551288506,0.605633530011073,1.68907599651909
mp-768317,Dy2SiO5,1.85725224458069,1.87513060878436,1.85491370419219,4.5469,14.5629532662589,10.7753007757296,6.41819501890335,0.504530556162198,2.13784755330248
mp-9323,Tb2S3,2.8294721274471,2.92454351480705,2.86737960688849,0.5791,9.10251406219565,4.70119281338175,1.10373345519017,0.46081364057008,3.07609049634019
mp-769232,Dy2(SeO4)3,1.64143231356032,1.65689725390562,1.65218448122478,3.7761,11.6590319607028,9.72512589158317,11.1375031565665,0.719374210196999,1.47988382626653
mp-28040,Hf(BH4)4,1.54384997651974,1.54384997651974,1.54384997651974,5.7442,11.7121231590891,10.5110336746226,2.47614035074772,1.85452840068351,0.943074973847233
mp-540625,GeSe2,2.4260843060372,2.03612106958304,2.58096574173312,1.4407,9.54748433475425,5.77792804969877,9.03237651823964,1.17717529984588,0.960203984433265
mp-757407,Sr2Tl2O5,2.3396801533543,2.38463167386496,2.28961758160615,0.9458,13.8262824463171,8.39578887319826,15.9645008516643,0.388275886187508,2.63812727162103
mp-768469,TmGaO3,2.0384680375223,2.03838241260074,2.05279108289178,2.9377,17.4521220647271,11.874435448699,4.3272422703294,0.370401092045387,2.93087012106497
mp-776093,CsAsO3,1.67057128551882,1.68876937442624,1.73643040171497,2.6682,12.0147553389766,9.72586899511771,13.1982549911036,0.740359185636237,1.42646333460924
mp-23791,B(HO)3,1.34188004680001,1.47781820600506,1.48956789371952,6.1885,14.343982497937,14.0534626898299,14.1289110308821,0.611830152859712,1.70521739410143
mp-3975,K2TaF7,1.44621556484502,1.44283462669843,1.44440523399772,5.6085,12.0222904983344,11.6942489360573,176.800748171666,249.865092962254,0.009658244340231
mp-4829,Na2ThF6,1.50630268870503,1.50630259576222,1.56163562971648,6.5272,11.8479148148072,10.7874630907742,9.34285733768129,61.7991702531999,0.123215083942594
mp-28974,TiF4,1.58392810758569,1.55860993516659,1.56353970208626,4.167,9.18655893872307,8.09635671165865,191.959105164317,510.31103125246,0.00716903214153
mp-567789,InI3,1.84900402108811,1.92596972977251,1.88593410542362,2.2746,9.01209620973378,6.58732217545736,7.21077283215474,4.83417536861222,0.345541903778021
mp-35759,Li2NiF4,1.54107370686804,1.54650435822212,1.50834290862522,5.365,16.160733320872,13.7304608095739,55.1886999782435,18.8773912607446,0.071093072596662
mp-24199,LiHF2,1.353155175876,1.34699195988692,1.4300444503581,8.227,16.6010735966208,17.2239433467256,4.71707249956788,0.744164543405419,1.55578472216702
mp-625468,Lu(HO)3,1.70243893869942,1.70243893869942,1.70243914722377,5.083,14.1635646139547,11.43890344352,8.15710218381663,0.460516619644526,2.29406684593568
mp-23216,SnBr4,1.59890187003456,1.60477934308739,1.59416745983601,2.7296,7.97880391349308,6.88297168404552,34.3779868299094,1.58814157394595,0.658755167248234
mp-759405,Bi3O2F5,2.10100599713566,2.02652696503155,2.02640324466775,3.3634,13.7012471321787,9.29010610486889,11.9929491993311,0.755645687720717,1.40675386938353
mp-768762,Ho2TeO6,2.00965191762156,2.00145103112717,2.01805745458349,3.042,14.0708910821399,9.71432341064032,16.4359077753228,0.555782875934757,1.860106178637
mp-771977,TmAsO4,1.84787693313164,1.84853616139907,1.99402682780348,3.5574,14.2668660078228,10.3781768128233,3.71792906432118,0.447278503868126,2.50471042179642
mp-774193,La2WO6,2.16410347257242,2.12435511861835,2.13011791457656,3.654,11.0632918840533,7.23360876476413,13.7586390988621,22.5240974030827,0.117078502572287
mp-769211,Tb2Pb2O7,2.41847076682767,2.41847076682767,2.41847076682767,0.9667,14.9687712953016,8.84372846206009,2.24280326004488,0.298964737540113,3.79074666642437
mp-754967,BaTeO4,1.76677564223644,1.85373180638408,1.88896707223816,2.1894,11.9295186387175,8.94420845226379,2.67695940150796,0.662681681291705,1.88257828413398
mp-757280,Ba2As6O11,1.97698215975764,1.83859500434435,1.95225455307447,3.2109,11.9685714781773,8.59895860911111,34.842704408651,4.73112298981208,0.240066721012268
mp-755651,CsGdO2,2.09269441151832,2.09268864621568,2.01407684312193,2.7074,13.4879062520993,9.08682939929559,2.38601103067732,0.53959859515954,2.27233898175392
mp-28251,Ta2Zn3O8,2.09821043510893,2.0987557313799,2.13072478044444,3.5099,14.8520358406601,9.83017193447948,8.05659570977393,0.823520934480229,1.33842011817627
mp-756281,TmAlO3,2.0197002475615,2.00465267814652,1.98083291067167,5.7744,16.2295609828869,11.24431329442,2.37405975538825,0.434026931610424,2.72522388097961
mp-756459,Cs3TmO3,1.84683235568364,1.83468175714482,1.83787879360963,2.3349,9.90210192990603,7.41151022823644,18.246842642244,0.423589313649438,2.41558121653638
mp-780387,YbHfO3,2.10303977613359,2.08008054411362,2.10155317800906,4.5175,15.2858895231967,10.1769726038355,2.85663699468395,1.00912841760145,1.34101613575909
mp-24308,AlSiH9C3Cl2O,1.47127734638986,1.46323287961965,1.45894656516269,5.4038,12.1609968448075,11.6252686291838,42.1630918741634,0.587786913915327,1.72501423299958
mp-15408,KGaF4,1.44683324885766,1.44099595766262,1.4281422968318,5.2209,14.9943520378187,14.6611839504382,34.6717184737734,0.628831399286957,1.6190933300464
mp-542463,Mg(AlCl4)2,1.53650175398533,1.54069731939794,1.53467181182167,5.1767,11.5624137124316,10.4277062032179,19.7364156645142,0.556085429421377,1.84895260595474
mp-752458,Y5Dy3O12,2.01071831443392,2.01080715385638,2.01033245260579,4.027,14.193806226338,9.79529968217095,4.65714852005721,0.509877732193716,2.17597817172756
mp-4929,KBF4,1.34071875872608,1.34079616273317,1.34225140342635,7.9621,14.1355670594098,15.2336429943485,49.6998087486924,0.61785129760251,1.63863322358147
mp-5900,Ba2ZrF8,1.59802642969383,1.5852350078143,1.61395578316136,5.9388,13.1497415340167,11.3453522629496,46.7920190975992,111.360580247847,0.030351004104861
mp-541005,CsH5O3,1.54005366464938,1.55539544168035,1.55245774821732,4.5938,13.5355281695652,12.0984841575229,45.0480021724922,0.456834411980175,2.21117549753954
mp-758316,La10Bi8O27,2.21268990823387,2.16999582027247,2.26605832890506,1.2795,10.5199334255822,6.67660626350504,443.544083659151,213.648915844793,0.006935143385523
mp-14613,Pr10Se19,3.87314257548054,3.87314257548054,3.07999288635542,0.4591,3.27521060674131,1.42966147812692,7.98408610120984,0.391927482442981,2.67674156864717
mp-691119,Bi14MoO24,2.38709870763653,2.38820200150657,2.39480630740776,2.6369,12.0142886310095,7.16618457722187,8.46284145108138,1.11193365726496,1.01749785268317
mp-676666,Rb2CeO3,2.10144084142286,2.11321275313206,1.88009550821228,2.1338,6.23029932962804,4.26040637805398,4.06235882448033,551.21735436227,0.247976566911975
mp-757192,SnP2O7,1.66485345901674,1.6549424763417,1.64265178294123,4.0359,14.8104112441573,12.3225254722499,14.9167370367181,0.755661139440206,1.39038327302476
mp-757111,SbOF3,1.55273243670634,1.42232776813223,1.52559451690153,2.5587,10.6964521172029,9.92797336845342,172.62342811899,0.893288753781628,1.1252518052933
mp-29832,Sm10Se19,4.04603812142199,4.04603812142199,3.11063386787966,0.4181,2.52221875710002,1.07420555060938,1.96672188776738,0.343957181273947,3.4157989289216
mp-752692,K2SnO2,1.88056746754803,1.97906790686929,1.89439961465368,1.5542,12.8259889338399,9.23518897915083,4.27961391246917,1.12400253446787,1.1233436474018
mp-776084,BaSiO3,1.66133548388036,1.66044812927113,1.70038759110974,4.578,13.3847721529661,10.9982065045563,21.3478342279994,0.470647235604065,2.17157676944986
mp-18451,KEr3F10,1.55387029381477,1.55387038069461,1.55387027450814,7.0612,13.9951820003688,12.4674099574681,18.2293795300694,0.718303938573473,1.44702483981641
mp-27307,Na2ZrF6,1.45238561339611,1.45608468160337,1.45756436564565,6.252,12.1857467772284,11.7408938056285,434.953499257628,72.7826791399915,0.016038629043592
mp-15257,Tb2Se3,3.08512504284672,3.21017866792489,3.14191481265804,0.3404,2.00824734365792,0.969224086876767,0.977262777758599,0.421776114600096,3.39419233536938
mp-771323,Tm2Ti2O7,2.37172130318889,2.26905638096544,2.35354366222511,2.9789,11.9990723199405,7.30291765775943,3.46416584474123,22.7242864724618,0.332675564376158
mp-29863,AsCl3O,1.58897890797833,1.65063021600842,1.61695866675682,2.5857,8.41279014569934,7.162088242785,22.9132152446775,1.6803788110756,0.638746846142491
mp-3521,NaBF4,1.32330325322656,1.32405653957828,1.31936232324559,8.0752,13.8786562064829,15.2868571362476,20.498124894704,0.647825768945986,1.5924098689155
mp-770092,HfP2O7,1.67516438894814,1.67551797065863,1.6755545798332,5.3619,13.6076831896281,11.1720007922363,9.80827727814343,1.04691322978606,1.05714370232347
mp-7475,La2S3,2.7543976401384,2.73703046201536,2.78904790385536,1.0342,8.59238663280379,4.57644043412198,1.23388853208417,0.512468851966945,2.76178408750528
mp-32689,Pr2Se3,3.13298369928731,3.13075709054535,3.1355550194503,1.519,10.9167385192817,5.2844201781051,0.968895053962085,0.592952027378003,2.71858059817193
mp-756372,Rb2MgO2,1.76463166694922,1.77682457490885,1.77695820997569,2.2799,11.5694816104822,8.97396132011503,4.6974343904873,0.34794464240294,3.08690256339514
mp-22856,Bi2S3,3.73297784483112,3.72022194230398,3.10091370728048,1.4023,11.6065001728967,5.16056490092272,1.80262139234373,0.442981458693889,2.81217848594966
mp-540850,TlPF6,1.46291246491374,1.46291246491374,1.46291246491374,6.3698,14.4571216603703,13.8388250303457,3.00417790721724,1.00082728999142,1.33204316085093
mp-3468,NaAsO2,1.82064261182693,1.73763839161087,1.6444122323797,3.7311,11.7844565637957,9.34157776979764,2.81133590487453,2.07041057247017,0.838698769102949
mp-1403,Sm2S3,2.8376633538882,2.82621347389046,2.88025481858811,0.7441,11.2172957105045,5.8331624366662,0.853852045326875,0.398815234492431,3.67858987213495
mp-755374,Sm2TeO6,1.99941681497381,1.99939894468313,2.09255528242386,2.6249,13.399014986271,9.16699237835024,2.9153652717708,1.5415499153837,0.991707966339904
mp-769818,HoCrO3,2.29644565796798,2.3202859112618,2.27426492739962,2.5303,19.1317761963413,8.47305789001693,3.84527637956261,6.50489046252415,0.413789820553945
mp-1875,TeF6,1.36562783729682,1.36691908319403,1.36684811519057,4.3688,10.9316415041172,11.4632521644046,53.666828484208,1.62699849562532,0.633262202462414
mp-768695,Ho2Ti2O7,2.37631070359076,2.27095784196889,2.34950424983655,2.9749,12.1605548127253,7.39908128921244,2.97262127339492,46.1937710332403,0.358051372888972
mp-24757,AlBP2H5NO9,1.5712193927011,1.59143932023813,1.57998334801352,5.2797,15.6435419935686,13.6683724363007,119.590422055645,0.560332226293639,1.79301739242921
mp-23307,NbCl5,1.71591498041133,1.74084069920254,1.73908440853226,2.2342,6.81900587605275,5.41257390368961,26.0566959285003,57.7174889674843,0.055703622294096
mp-1582,As2O3,1.97634565802645,1.83190817182521,1.81379802072888,4.0853,11.9149665649869,8.7650896519901,8.54201307439801,1.61384056584066,0.736708318781508
mp-559835,BaTaF7,1.59567529905053,1.59567529905053,1.59567529905053,5.6918,12.8158702614687,11.0831050671564,26.5999187146665,12.2549504951271,0.119193776676391
mp-675424,Ba2P2O7,1.62692973111933,1.62472913742568,1.65225948627932,4.5813,13.2915675478387,11.1985067760816,14.3252752098766,0.561934282290156,1.8493742119
mp-768223,Cs2CeO3,1.85454652408614,1.92439202606953,2.04102973275746,2.2414,6.3960455710468,4.55780041384755,8.95596405880109,118.143424395374,0.120121726077569
mp-7310,ZrPbF6,1.73012929863638,1.73474516860546,1.74019497470829,5.0472,14.0305088230233,11.1169609574848,2.4868346524741,44.5015353332741,0.424588742034282
mp-696403,BHO2,1.52926094568586,1.53762614441873,1.35659726153343,6.0888,14.2572397306891,13.5143799197045,226.51997998682,0.615899434036936,1.62805631494437
mp-23228,PCl5,1.69502712662659,1.63604537223147,1.63604537223147,1.7747,8.12059591522769,6.7498096880947,27.0477750673523,3.45246014604166,0.326620145929885
mp-626973,Ba(HO)2,1.77982300805445,1.76609312042146,1.76097382433698,4.5412,13.3626767001294,10.386897661777,16.7122638358455,0.42341349987195,2.42159377697577
mp-542812,GaTe,3.39347320307675,3.01092705657244,2.93118745221113,1.0626,15.6250151372646,7.60184538314974,2.71940274180678,1.43655255671322,1.06383877895386
mp-582968,Bi6Cl7,2.62487979343817,2.5056744201911,2.62996259859337,1.6204,9.72490348199748,5.44674518713802,11.2072049351451,14.5489246110888,0.157961916339211
mp-757115,KSb5O13,2.09451085697831,2.08401107722584,2.00611005430909,0.7755,12.7578873176725,8.61296325117404,2.14998502769963,0.331681008272974,3.48006452567213
mp-561659,MnF4,1.70190667781756,1.81741767901603,1.80609096393288,0.8452,2.01060622988795,3.48647697324115,35.550755538131,13.471572824006,0.102359179634014
mp-768450,Tm3Sb5O12,2.23768582468585,2.23768582468585,2.23768582468585,3.129,13.3056758955872,8.37700099336206,5.42987813596319,2.80424942028034,0.540767856404696
mp-570285,SiBr4,1.53125387183184,1.53125387183184,1.53125387183184,4.1057,8.84566530647068,8.01403494631179,43.4377212095073,1.14655977861245,0.895195789637108
mp-759763,La26B8O51,2.03497885246997,2.04525938208336,2.00276473655794,3.4932,10.6578247918553,7.30042728756921,189.025435391076,32.2023551999591,0.036343922599725
mp-755558,BaLa2O4,1.99119740859614,1.99119740859614,1.99475862950884,3.5488,10.4234825439105,7.25182069215479,2.72502096018601,0.517853000142204,2.29801958503065
mp-27979,LaI3,2.28572995780341,1.8767596143353,2.31072323743022,2.1163,5.79480021173784,3.76163288002411,2.47753651243826,16.2832743295327,0.465039455492119
mp-30953,GaBr3,1.60963186785053,1.67205086944148,1.63186773054681,3.3652,10.7828718495799,9.06591232145691,11.0782207027693,0.932743567234403,1.1623732301827
mp-600018,SiO2,1.43116787275288,1.42316445290065,1.41620233723857,5.4543,12.96406381368,12.8520095861225,8.30452020056122,0.614609797948041,1.74746493028724
mp-768166,Dy(ClO4)3,1.56450660593044,1.56450654520842,1.56095057577106,5.7863,12.5375627201445,11.0924308578304,20.1900474313386,3.97760010540894,0.300937231166661
mp-675065,Er4Zr3O12,2.14670693854564,2.15197156812073,2.15634528543088,4.1773,13.5796773965141,8.83620398711438,7.09026030626107,10.9309626492637,0.2325217964117
mp-600002,SiO2,1.38911191053853,1.38911191053853,1.40130162349153,5.5773,12.5389005687992,12.7959522478379,6.99948605502967,0.615431414696234,1.76774406226527
mp-878,Ho2S3,2.58169988960762,2.57720289461268,2.55893615199754,1.4613,11.2869582349726,6.34903384668458,1.42216227660253,1.16325441091633,1.56281181185321
mp-28407,SBr2O,1.56303521713364,1.72462870786729,1.72671000749981,2.7504,7.57054408884997,6.23071707671015,18.5614674480943,11.4344485490231,0.14133007713314
mp-600033,SiO2,1.375100294524,1.375100294524,1.375100294524,5.4289,12.3024798522008,12.7854556347502,6.27332220763469,0.631639828832299,1.74258589271698
mp-625661,H9BrO4,1.54192006277887,1.52557089641878,1.54558192924219,4.4109,14.2661377184551,12.8622196579903,4106.74801065181,0.463322561504221,2.15856706086283
mp-1922,RuSe2,4.42315023145269,4.42315023145269,4.42315023145269,0.6539,10.1326251513077,3.82674430867176,1.79560573652746,0.340200473204979,3.4963584240225
mp-572892,GeS2,2.15016319380646,1.78557781964271,2.23518762747113,2.2685,10.7133463087477,7.24668503547477,23.810268778075,1.69037331971136,0.633583981507245
mp-1581,As2O3,1.92093072753809,1.90562232879445,1.70577927645988,3.6783,11.6990684857562,8.73714008305247,2.85596455616435,2.08080260500395,0.830728190386284
mp-10534,Sm10S19,3.11388369403868,3.11388369403868,2.8402110960279,0.5018,6.79523971337229,3.37851692168384,23.5965374894004,0.410396451219948,2.47904734273506
mp-13568,NdS2,3.00615750918012,3.24744381783581,2.81935810070307,0.898599999999999,12.5215775254019,6.22302925891264,2.90436376406017,0.421094399841823,2.71907391206523
mp-28256,V2Se9,3.06581988055398,2.76239794562623,2.64569761877657,0.7696,7.25401464581956,3.79596927017965,13.5334762836523,3.09275971389982,0.397226665715205
mp-27747,PdI2,2.64102291924928,3.19182102725074,3.30801580407349,0.9282,8.53089422297383,4.21614805461472,3.71804075835419,1.39920746858214,0.983649155059029
mp-569814,TiBr4,1.5993027418222,1.5993027418222,1.5993027418222,2.7939,5.79429645706561,4.99842294728398,47.5926087552566,25.8919480474138,0.059633711687155
mp-28448,DyCl3,1.94288137054222,1.66809444876482,1.91525393616617,3.925,11.2125277812412,8.38251635391326,12.8245523449119,3.83964232981295,0.338416356262855
mp-600004,SiO2,1.42134600643193,1.40998283322883,1.42447520511942,5.4296,12.9922390081871,12.9388505585175,2.94010957241097,0.607457717394617,1.98632849067988
mp-542001,CeF4,1.99018900107502,1.96434436135826,2.00224214070127,2.1092,5.3303750692112,3.71976290110678,21.6624154552553,108.57590032076,0.055373050741945
mp-15179,Pr2S3,2.83211100418045,2.80379148832434,2.85899093212973,0.7775,11.2828007890706,5.89308921443423,0.922159720005377,0.405785228403648,3.54876866159106
mp-938,GeTe,5.78255888599502,5.77860150555478,5.79957905886281,0.746899999999999,13.5314915063153,4.24068866442654,0.213393019811115,0.306389890788754,7.95000415288254
mp-27647,AuCl3,1.87411305955644,1.85564025069516,1.73970319020228,1.4055,6.48162694265188,4.8934207606776,10.668409661226,9.27124960231779,0.201595008725761
mp-540572,NCl3,1.44112737813144,1.63870238298478,1.60450647240826,2.1918,7.01731220497828,6.21689098424443,30.8256217328709,15.6013620401786,0.096537513785503
mp-865194,TmF3,1.77293709984308,1.77293709984308,1.75010343980006,5.7733,15.0755713300404,11.7420215760192,8.71712522160165,0.611309985286539,1.75054800550073
mp-7868,PtO2,3.11741129945986,3.11741114708984,1.68495329015377,2.0291,10.235339073317,5.6423938272933,39.524556984715,1.41530082594667,0.731864293369527
mp-617,PtO2,3.12142960997041,3.12142941935261,1.68203227971404,2.0151,11.7566700500685,6.47779561786217,5.18426366750211,1.43209414228315,0.8911695400391
mp-616734,Rb2Cr2O7,1.59890740820099,1.64131362938349,1.68142860092244,2.7868,8.81113480500013,7.39519112458558,124.888517413061,49.2490418493345,0.02831210481222
mp-27303,NaAg3O2,2.64385578086249,2.47282783064248,2.54340539041656,0.6596,10.2760552180885,5.81463223748409,2.57282479745299,1.06997078169652,1.32328280618794
mp-7232,Cs2HgO2,1.70957248749505,1.71294376148197,1.90705904470732,2.1081,10.2202820665617,7.91122704237805,2.48471832054461,1.2397064277395,1.20910269354287
mp-557920,Zn3(PO4)2,1.67148368224162,1.6775342440618,1.66479709874807,3.4139,14.8162046132597,12.1954596408172,8.96929313841811,0.456524316374885,2.30195533047493
mp-28290,CdTeO3,2.15431042331415,2.13168911898522,2.14024009167196,3.0725,14.3429387091611,9.36843199871983,2.72796580697685,1.37956548274057,1.09143942756114
mp-3349,Sr3Ti2O7,2.35757634658986,2.35742343884165,2.29997509551734,2.1173,12.2714823489171,7.45075525691865,2.36660794791611,131.883909760823,0.430128121042325
mp-616597,ReHgO4,1.95476436943177,1.93342294648636,2.07697983620448,2.7049,11.8661712698317,8.27031894316076,10.4022858252803,18.2601000422539,0.150896929613753
mp-554852,Y2Te5O13,2.11791244153294,2.08776712063391,2.11027414806702,3.0098,12.938087669106,8.57707087939131,4.34832975998753,4.33277013174284,0.460772586434929
mp-541438,Rb2MnO4,1.72604520798269,1.70251740372896,1.67555597340107,0.5128,5.48791826235373,3.39478875449279,0.009043371236689,0.009043308225404,221.157233887629
mp-17586,CdS2O7,1.58370693627325,1.59778228804803,1.60855555701381,4.0361,13.8402150628549,11.9606759750509,21.0076348502588,0.744831244826675,1.39018773908747
mp-504601,Cs2ZnO2,1.87618870053095,1.91555901240343,1.88341494631427,1.7456,10.8905196002712,7.94182227459322,22.0314563997422,0.383961968612486,2.6498142547557
mp-687090,Hf(MoO4)2,2.00693044722531,2.0069303052174,1.86462886655763,3.3516,11.6863026114991,8.25258573516877,9.78851042482288,2.3135086466307,0.534404489932733
mp-540966,Ni(ClO4)2,1.61858677864364,1.62049550446769,1.59104227159432,3.9433,15.3537662277116,11.3275510184161,325.183398003227,28.813972058877,0.037780572962967
mp-556442,Tc2O5F4,1.6740306478676,1.65163982756532,1.5917711927284,1.9357,7.5496456391982,6.34217750424561,2180.48007240615,100.443265370127,0.010414483681809
mp-19047,MgMoO4,1.80807883677676,1.80673571393273,1.82751061556424,3.7862,12.0843577507677,9.16676061849801,26.4183274964428,7.09567403025157,0.178783448230009
mp-5127,LiCuO,2.27439747625607,2.44160330111179,2.42538911517307,1.7487,12.4403724624047,7.44445690276436,4.02654523669051,0.665538175894711,1.75089526982986
mp-7128,Cd(AsO3)2,2.1058676264191,2.10586765728523,1.93129997152177,2.2327,15.7120167489101,10.670044260122,6.01111050222903,0.25648445713226,4.06523034556426
